"ensembl_gene_id"	"external_gene_name"
"2478"	"ENSG00000156219"	"ART3"
"2479"	"ENSG00000156234"	"CXCL13"
"2480"	"ENSG00000156261"	"CCT8"
"2481"	"ENSG00000156273"	"BACH1"
"2482"	"ENSG00000156282"	"CLDN17"
"2483"	"ENSG00000156284"	"CLDN8"
"2484"	"ENSG00000156345"	"CDK20"
"2485"	"ENSG00000156381"	"ANKRD9"
"2486"	"ENSG00000156411"	"ATP5MJ"
"2487"	"ENSG00000156508"	"EEF1A1"
"2488"	"ENSG00000156535"	"CD109"
"2489"	"ENSG00000156709"	"AIFM1"
"2490"	"ENSG00000156735"	"BAG4"
"2491"	"ENSG00000156802"	"ATAD2"
"2492"	"ENSG00000156885"	"COX6A2"
"2493"	"ENSG00000156920"	"ADGRG4"
"2494"	"ENSG00000156966"	"B3GNT7"
"2495"	"ENSG00000156970"	"BUB1B"
"2496"	"ENSG00000156976"	"EIF4A2"
"2497"	"ENSG00000156983"	"BRPF1"
"2498"	"ENSG00000157087"	"ATP2B2"
"2499"	"ENSG00000157131"	"C8A"
"2500"	"ENSG00000157184"	"CPT2"
"2501"	"ENSG00000157224"	"CLDN12"
"2502"	"ENSG00000157326"	"DHRS4"
"2503"	"ENSG00000157343"	"ARMC12"
"2504"	"ENSG00000157349"	"DDX19B"
"2505"	"ENSG00000157388"	"CACNA1D"
"2506"	"ENSG00000157399"	"ARSL"
"2507"	"ENSG00000157426"	"AASDH"
"2508"	"ENSG00000157445"	"CACNA2D3"
"2509"	"ENSG00000157456"	"CCNB2"
"2510"	"ENSG00000157500"	"APPL1"
"2511"	"ENSG00000157540"	"DYRK1A"
"2512"	"ENSG00000157613"	"CREB3L1"
"2513"	"ENSG00000157680"	"DGKI"
"2514"	"ENSG00000157764"	"BRAF"
"2515"	"ENSG00000157766"	"ACAN"
"2516"	"ENSG00000157782"	"CABP1"
"2517"	"ENSG00000157823"	"AP3S2"
"2518"	"ENSG00000157851"	"DPYSL5"
"2519"	"ENSG00000157856"	"DRC1"
"2520"	"ENSG00000157895"	"C12orf43"
"2521"	"ENSG00000157985"	"AGAP1"
"2522"	"ENSG00000158019"	"BABAM2"
"2523"	"ENSG00000158023"	"CFAP251"
"2524"	"ENSG00000158050"	"DUSP2"
"2525"	"ENSG00000158158"	"CNNM4"
"2526"	"ENSG00000158163"	"DZIP1L"
"2527"	"ENSG00000158201"	"ABHD3"
"2528"	"ENSG00000158258"	"CLSTN2"
"2529"	"ENSG00000158270"	"COLEC12"
"2530"	"ENSG00000158290"	"CUL4B"
"2531"	"ENSG00000158321"	"AUTS2"
"2532"	"ENSG00000158402"	"CDC25C"
"2533"	"ENSG00000158417"	"EIF5B"
"2534"	"ENSG00000158428"	"CATIP"
"2535"	"ENSG00000158435"	"CNOT11"
"2536"	"ENSG00000158467"	"AHCYL2"
"2537"	"ENSG00000158470"	"B4GALT5"
"2538"	"ENSG00000158473"	"CD1D"
"2539"	"ENSG00000158477"	"CD1A"
"2540"	"ENSG00000158481"	"CD1C"
"2541"	"ENSG00000158485"	"CD1B"
"2542"	"ENSG00000158486"	"DNAH3"
"2543"	"ENSG00000158488"	"CD1E"
"2544"	"ENSG00000158516"	"CPA2"
"2545"	"ENSG00000158525"	"CPA5"
"2546"	"ENSG00000158560"	"DYNC1I1"
"2547"	"ENSG00000158578"	"ALAS2"
"2548"	"ENSG00000158623"	"COPG2"
"2549"	"ENSG00000158636"	"EMSY"
"2550"	"ENSG00000158711"	"ELK4"
"2551"	"ENSG00000158716"	"DUSP23"
"2552"	"ENSG00000158796"	"DEDD"
"2553"	"ENSG00000158813"	"EDA"
"2554"	"ENSG00000158825"	"CDA"
"2555"	"ENSG00000158850"	"B4GALT3"
"2556"	"ENSG00000158856"	"DMTN"
"2557"	"ENSG00000158859"	"ADAMTS4"
"2558"	"ENSG00000158874"	"APOA2"
"2559"	"ENSG00000158941"	"CCAR2"
"2560"	"ENSG00000158966"	"CACHD1"
"2561"	"ENSG00000158985"	"CDC42SE2"
"2562"	"ENSG00000159063"	"ALG8"
"2563"	"ENSG00000159079"	"CFAP298"
"2564"	"ENSG00000159147"	"DONSON"
"2565"	"ENSG00000159176"	"CSRP1"
"2566"	"ENSG00000159189"	"C1QC"
"2567"	"ENSG00000159199"	"ATP5MC1"
"2568"	"ENSG00000159208"	"CIART"
"2569"	"ENSG00000159212"	"CLIC6"
"2570"	"ENSG00000159214"	"CCDC24"
"2571"	"ENSG00000159228"	"CBR1"
"2572"	"ENSG00000159231"	"CBR3"
"2573"	"ENSG00000159251"	"ACTC1"
"2574"	"ENSG00000159259"	"CHAF1B"
"2575"	"ENSG00000159261"	"CLDN14"
"2576"	"ENSG00000159314"	"ARHGAP27"
"2577"	"ENSG00000159322"	"ADPGK"
"2578"	"ENSG00000159346"	"ADIPOR1"
"2579"	"ENSG00000159348"	"CYB5R1"
"2580"	"ENSG00000159363"	"ATP13A2"
"2581"	"ENSG00000159388"	"BTG2"
"2582"	"ENSG00000159403"	"C1R"
"2583"	"ENSG00000159409"	"CELF3"
"2584"	"ENSG00000159423"	"ALDH4A1"
"2585"	"ENSG00000159461"	"AMFR"
"2586"	"ENSG00000159618"	"ADGRG5"
"2587"	"ENSG00000159625"	"DRC7"
"2588"	"ENSG00000159640"	"ACE"
"2589"	"ENSG00000159685"	"CHCHD6"
"2590"	"ENSG00000159692"	"CTBP1"
"2591"	"ENSG00000159720"	"ATP6V0D1"
"2592"	"ENSG00000159723"	"AGRP"
"2593"	"ENSG00000159753"	"CARMIL2"
"2594"	"ENSG00000159842"	"ABR"
"2595"	"ENSG00000159873"	"CCDC117"
"2596"	"ENSG00000160007"	"ARHGAP35"
"2597"	"ENSG00000160014"	"CALM3"
"2598"	"ENSG00000160049"	"DFFA"
"2599"	"ENSG00000160050"	"CCDC28B"
"2600"	"ENSG00000160072"	"ATAD3B"
"2601"	"ENSG00000160111"	"CPAMD8"
"2602"	"ENSG00000160117"	"ANKLE1"
"2603"	"ENSG00000160179"	"ABCG1"
"2604"	"ENSG00000160200"	"CBS"
"2605"	"ENSG00000160202"	"CRYAA"
"2606"	"ENSG00000160213"	"CSTB"
"2607"	"ENSG00000160216"	"AGPAT3"
"2608"	"ENSG00000160224"	"AIRE"
"2609"	"ENSG00000160226"	"CFAP410"
"2610"	"ENSG00000160305"	"DIP2A"
"2611"	"ENSG00000160323"	"ADAMTS13"
"2612"	"ENSG00000160325"	"CACFD1"
"2613"	"ENSG00000160401"	"CFAP157"
"2614"	"ENSG00000160469"	"BRSK1"
"2615"	"ENSG00000160471"	"COX6B2"
"2616"	"ENSG00000160570"	"DEDD2"
"2617"	"ENSG00000160654"	"CD3G"
"2618"	"ENSG00000160679"	"CHTOP"
"2619"	"ENSG00000160683"	"CXCR5"
"2620"	"ENSG00000160710"	"ADAR"
"2621"	"ENSG00000160716"	"CHRNB2"
"2622"	"ENSG00000160741"	"CRTC2"
"2623"	"ENSG00000160746"	"ANO10"
"2624"	"ENSG00000160791"	"CCR5"
"2625"	"ENSG00000160862"	"AZGP1"
"2626"	"ENSG00000160868"	"CYP3A4"
"2627"	"ENSG00000160870"	"CYP3A7"
"2628"	"ENSG00000160882"	"CYP11B1"
"2629"	"ENSG00000160917"	"CPSF4"
"2630"	"ENSG00000160963"	"COL26A1"
"2631"	"ENSG00000160993"	"ALKBH4"
"2632"	"ENSG00000161082"	"CELF5"
"2633"	"ENSG00000161202"	"DVL3"
"2634"	"ENSG00000161203"	"AP2M1"
"2635"	"ENSG00000161204"	"ABCF3"
"2636"	"ENSG00000161249"	"DMKN"
"2637"	"ENSG00000161267"	"BDH1"
"2638"	"ENSG00000161281"	"COX7A1"
"2639"	"ENSG00000161533"	"ACOX1"
"2640"	"ENSG00000161544"	"CYGB"
"2641"	"ENSG00000161634"	"DCD"
"2642"	"ENSG00000161649"	"CD300LG"
"2643"	"ENSG00000161664"	"ASB16"
"2644"	"ENSG00000161671"	"EMC10"
"2645"	"ENSG00000161692"	"DBF4B"
"2646"	"ENSG00000161798"	"AQP5"
"2647"	"ENSG00000161905"	"ALOX15"
"2648"	"ENSG00000161921"	"CXCL16"
"2649"	"ENSG00000161940"	"BCL6B"
"2650"	"ENSG00000161944"	"ASGR2"
"2651"	"ENSG00000161960"	"EIF4A1"
"2652"	"ENSG00000161973"	"CCDC42"
"2653"	"ENSG00000162004"	"CCDC78"
"2654"	"ENSG00000162063"	"CCNF"
"2655"	"ENSG00000162066"	"AMDHD2"
"2656"	"ENSG00000162069"	"BICDL2"
"2657"	"ENSG00000162104"	"ADCY9"
"2658"	"ENSG00000162129"	"CLPB"
"2659"	"ENSG00000162144"	"CYB561A3"
"2660"	"ENSG00000162174"	"ASRGL1"
"2661"	"ENSG00000162365"	"CYP4A22"
"2662"	"ENSG00000162368"	"CMPK1"
"2663"	"ENSG00000162373"	"BEND5"
"2664"	"ENSG00000162374"	"ELAVL4"
"2665"	"ENSG00000162384"	"CZIB"
"2666"	"ENSG00000162390"	"ACOT11"
"2667"	"ENSG00000162399"	"BSND"
"2668"	"ENSG00000162433"	"AK4"
"2669"	"ENSG00000162438"	"CTRC"
"2670"	"ENSG00000162482"	"AKR7A3"
"2671"	"ENSG00000162490"	"DRAXIN"
"2672"	"ENSG00000162496"	"DHRS3"
"2673"	"ENSG00000162545"	"CAMK2N1"
"2674"	"ENSG00000162551"	"ALPL"
"2675"	"ENSG00000162595"	"DIRAS3"
"2676"	"ENSG00000162616"	"DNAJB4"
"2677"	"ENSG00000162618"	"ADGRL4"
"2678"	"ENSG00000162630"	"B3GALT2"
"2679"	"ENSG00000162643"	"DNAI3"
"2680"	"ENSG00000162670"	"BRINP3"
"2681"	"ENSG00000162688"	"AGL"
"2682"	"ENSG00000162704"	"ARPC5"
"2683"	"ENSG00000162706"	"CADM3"
"2684"	"ENSG00000162733"	"DDR2"
"2685"	"ENSG00000162772"	"ATF3"
"2686"	"ENSG00000162777"	"DENND2D"
"2687"	"ENSG00000162813"	"BPNT1"
"2688"	"ENSG00000162836"	"ACP6"
"2689"	"ENSG00000162852"	"CNST"
"2690"	"ENSG00000162885"	"B3GALNT2"
"2691"	"ENSG00000162909"	"CAPN2"
"2692"	"ENSG00000162946"	"DISC1"
"2693"	"ENSG00000162949"	"CAPN13"
"2694"	"ENSG00000162961"	"DPY30"
"2695"	"ENSG00000162980"	"ARL5A"
"2696"	"ENSG00000162999"	"DUSP19"
"2697"	"ENSG00000163001"	"CFAP36"
"2698"	"ENSG00000163017"	"ACTG2"
"2699"	"ENSG00000163050"	"COQ8A"
"2700"	"ENSG00000163064"	"EN1"
"2701"	"ENSG00000163075"	"CFAP221"
"2702"	"ENSG00000163093"	"BBS5"
"2703"	"ENSG00000163131"	"CTSS"
"2704"	"ENSG00000163141"	"BNIPL"
"2705"	"ENSG00000163170"	"BOLA3"
"2706"	"ENSG00000163171"	"CDC42EP3"
"2707"	"ENSG00000163217"	"BMP10"
"2708"	"ENSG00000163219"	"ARHGAP25"
"2709"	"ENSG00000163249"	"CCNYL1"
"2710"	"ENSG00000163254"	"CRYGC"
"2711"	"ENSG00000163257"	"DCAF16"
"2712"	"ENSG00000163283"	"ALPP"
"2713"	"ENSG00000163286"	"ALPG"
"2714"	"ENSG00000163295"	"ALPI"
"2715"	"ENSG00000163297"	"ANTXR2"
"2716"	"ENSG00000163320"	"CGGBP1"
"2717"	"ENSG00000163322"	"ABRAXAS1"
"2718"	"ENSG00000163331"	"DAPL1"
"2719"	"ENSG00000163347"	"CLDN1"
"2720"	"ENSG00000163357"	"DCST1"
"2721"	"ENSG00000163359"	"COL6A3"
"2722"	"ENSG00000163394"	"CCKAR"
"2723"	"ENSG00000163399"	"ATP1A1"
"2724"	"ENSG00000163412"	"EIF4E3"
"2725"	"ENSG00000163435"	"ELF3"
"2726"	"ENSG00000163464"	"CXCR1"
"2727"	"ENSG00000163466"	"ARPC2"
"2728"	"ENSG00000163468"	"CCT3"
"2729"	"ENSG00000163485"	"ADORA1"
"2730"	"ENSG00000163492"	"CCDC141"
"2731"	"ENSG00000163499"	"CRYBA2"
"2732"	"ENSG00000163510"	"CWC22"
"2733"	"ENSG00000163512"	"AZI2"
"2734"	"ENSG00000163516"	"ANKZF1"
"2735"	"ENSG00000163528"	"CHCHD4"
"2736"	"ENSG00000163530"	"DPPA2"
"2737"	"ENSG00000163539"	"CLASP2"
"2738"	"ENSG00000163568"	"AIM2"
"2739"	"ENSG00000163576"	"EFHB"
"2740"	"ENSG00000163577"	"EIF5A2"
"2741"	"ENSG00000163599"	"CTLA4"
"2742"	"ENSG00000163606"	"CD200R1"
"2743"	"ENSG00000163618"	"CADPS"
"2744"	"ENSG00000163624"	"CDS1"
"2745"	"ENSG00000163626"	"COX18"
"2746"	"ENSG00000163631"	"ALB"
"2747"	"ENSG00000163635"	"ATXN7"
"2748"	"ENSG00000163638"	"ADAMTS9"
"2749"	"ENSG00000163646"	"CLRN1"
"2750"	"ENSG00000163660"	"CCNL1"
"2751"	"ENSG00000163673"	"DCLK3"
"2752"	"ENSG00000163686"	"ABHD6"
"2753"	"ENSG00000163687"	"DNASE1L3"
"2754"	"ENSG00000163697"	"APBB2"
"2755"	"ENSG00000163703"	"CRELD1"
"2756"	"ENSG00000163734"	"CXCL3"
"2757"	"ENSG00000163735"	"CXCL5"
"2758"	"ENSG00000163739"	"CXCL1"
"2759"	"ENSG00000163751"	"CPA3"
"2760"	"ENSG00000163815"	"CLEC3B"
"2761"	"ENSG00000163823"	"CCR1"
"2762"	"ENSG00000163832"	"ELP6"
"2763"	"ENSG00000163840"	"DTX3L"
"2764"	"ENSG00000163885"	"CFAP100"
"2765"	"ENSG00000163888"	"CAMK2N2"
"2766"	"ENSG00000163930"	"BAP1"
"2767"	"ENSG00000163947"	"ARHGEF3"
"2768"	"ENSG00000163995"	"ABLIM2"
"2769"	"ENSG00000164007"	"CLDN19"
"2770"	"ENSG00000164008"	"C1orf50"
"2771"	"ENSG00000164022"	"AIMP1"
"2772"	"ENSG00000164031"	"DNAJB14"
"2773"	"ENSG00000164035"	"EMCN"
"2774"	"ENSG00000164039"	"BDH2"
"2775"	"ENSG00000164045"	"CDC25A"
"2776"	"ENSG00000164047"	"CAMP"
"2777"	"ENSG00000164051"	"CCDC51"
"2778"	"ENSG00000164053"	"ATRIP"
"2779"	"ENSG00000164061"	"BSN"
"2780"	"ENSG00000164062"	"APEH"
"2781"	"ENSG00000164076"	"CAMKV"
"2782"	"ENSG00000164086"	"DUSP7"
"2783"	"ENSG00000164096"	"C4orf3"
"2784"	"ENSG00000164111"	"ANXA5"
"2785"	"ENSG00000164113"	"ADAD1"
"2786"	"ENSG00000164118"	"CEP44"
"2787"	"ENSG00000164122"	"ASB5"
"2788"	"ENSG00000164144"	"ARFIP1"
"2789"	"ENSG00000164162"	"ANAPC10"
"2790"	"ENSG00000164163"	"ABCE1"
"2791"	"ENSG00000164176"	"EDIL3"
"2792"	"ENSG00000164181"	"ELOVL7"
"2793"	"ENSG00000164199"	"ADGRV1"
"2794"	"ENSG00000164237"	"CMBL"
"2795"	"ENSG00000164252"	"AGGF1"
"2796"	"ENSG00000164287"	"CDC20B"
"2797"	"ENSG00000164305"	"CASP3"
"2798"	"ENSG00000164318"	"EGFLAM"
"2799"	"ENSG00000164323"	"CFAP97"
"2800"	"ENSG00000164326"	"CARTPT"
"2801"	"ENSG00000164330"	"EBF1"
"2802"	"ENSG00000164331"	"ANKRA2"
"2803"	"ENSG00000164393"	"ADGRF2P"
"2804"	"ENSG00000164398"	"ACSL6"
"2805"	"ENSG00000164400"	"CSF2"
"2806"	"ENSG00000164430"	"CGAS"
"2807"	"ENSG00000164442"	"CITED2"
"2808"	"ENSG00000164451"	"CALHM4"
"2809"	"ENSG00000164463"	"CREBRF"
"2810"	"ENSG00000164488"	"DACT2"
"2811"	"ENSG00000164535"	"DAGLB"
"2812"	"ENSG00000164597"	"COG5"
"2813"	"ENSG00000164603"	"BMT2"
"2814"	"ENSG00000164615"	"CAMLG"
"2815"	"ENSG00000164619"	"BMPER"
"2816"	"ENSG00000164649"	"CDCA7L"
"2817"	"ENSG00000164659"	"ELAPOR2"
"2818"	"ENSG00000164692"	"COL1A2"
"2819"	"ENSG00000164695"	"CHMP4C"
"2820"	"ENSG00000164733"	"CTSB"
"2821"	"ENSG00000164741"	"DLC1"
"2822"	"ENSG00000164742"	"ADCY1"
"2823"	"ENSG00000164778"	"EN2"
"2824"	"ENSG00000164796"	"CSMD3"
"2825"	"ENSG00000164816"	"DEFA5"
"2826"	"ENSG00000164818"	"DNAAF5"
"2827"	"ENSG00000164821"	"DEFA4"
"2828"	"ENSG00000164822"	"DEFA6"
"2829"	"ENSG00000164825"	"DEFB1"
"2830"	"ENSG00000164879"	"CA3"
"2831"	"ENSG00000164885"	"CDK5"
"2832"	"ENSG00000164904"	"ALDH7A1"
"2833"	"ENSG00000164919"	"COX6C"
"2834"	"ENSG00000164932"	"CTHRC1"
"2835"	"ENSG00000164934"	"DCAF13"
"2836"	"ENSG00000164935"	"DCSTAMP"
"2837"	"ENSG00000164972"	"SPMIP6"
"2838"	"ENSG00000165023"	"DIRAS2"
"2839"	"ENSG00000165029"	"ABCA1"
"2840"	"ENSG00000165078"	"CPA6"
"2841"	"ENSG00000165092"	"ALDH1A1"
"2842"	"ENSG00000165118"	"QNG1"
"2843"	"ENSG00000165138"	"ANKS6"
"2844"	"ENSG00000165164"	"CFAP47"
"2845"	"ENSG00000165168"	"CYBB"
"2846"	"ENSG00000165169"	"DYNLT3"
"2847"	"ENSG00000165192"	"ASB11"
"2848"	"ENSG00000165215"	"CLDN3"
"2849"	"ENSG00000165233"	"CARD19"
"2850"	"ENSG00000165240"	"ATP7A"
"2851"	"ENSG00000165269"	"AQP7"
"2852"	"ENSG00000165272"	"AQP3"
"2853"	"ENSG00000165288"	"BRWD3"
"2854"	"ENSG00000165322"	"ARHGAP12"
"2855"	"ENSG00000165325"	"DEUP1"
"2856"	"ENSG00000165376"	"CLDN2"
"2857"	"ENSG00000165410"	"CFL2"
"2858"	"ENSG00000165475"	"CRYL1"
"2859"	"ENSG00000165490"	"DDIAS"
"2860"	"ENSG00000165506"	"DNAAF2"
"2861"	"ENSG00000165507"	"DEPP1"
"2862"	"ENSG00000165521"	"EML5"
"2863"	"ENSG00000165527"	"ARF6"
"2864"	"ENSG00000165556"	"CDX2"
"2865"	"ENSG00000165566"	"AMER2"
"2866"	"ENSG00000165606"	"DRGX"
"2867"	"ENSG00000165617"	"DACT1"
"2868"	"ENSG00000165629"	"ATP5F1C"
"2869"	"ENSG00000165644"	"COMTD1"
"2870"	"ENSG00000165660"	"ABRAXAS2"
"2871"	"ENSG00000165682"	"CLEC1B"
"2872"	"ENSG00000165695"	"AK8"
"2873"	"ENSG00000165714"	"BORCS5"
"2874"	"ENSG00000165732"	"DDX21"
"2875"	"ENSG00000165733"	"BMS1"
"2876"	"ENSG00000165801"	"ARHGEF40"
"2877"	"ENSG00000165805"	"C12orf50"
"2878"	"ENSG00000165806"	"CASP7"
"2879"	"ENSG00000165810"	"BTNL9"
"2880"	"ENSG00000165813"	"CCDC186"
"2881"	"ENSG00000165841"	"CYP2C19"
"2882"	"ENSG00000165887"	"ANKRD2"
"2883"	"ENSG00000165891"	"E2F7"
"2884"	"ENSG00000165895"	"ARHGAP42"
"2885"	"ENSG00000165923"	"AGBL2"
"2886"	"ENSG00000165934"	"CPSF2"
"2887"	"ENSG00000165959"	"CLMN"
"2888"	"ENSG00000165985"	"C1QL3"
"2889"	"ENSG00000165995"	"CACNB2"
"2890"	"ENSG00000165997"	"ARL5B"
"2891"	"ENSG00000166004"	"CEP295"
"2892"	"ENSG00000166016"	"ABTB2"
"2893"	"ENSG00000166025"	"AMOTL1"
"2894"	"ENSG00000166037"	"CEP57"
"2895"	"ENSG00000166091"	"CMTM5"
"2896"	"ENSG00000166106"	"ADAMTS15"
"2897"	"ENSG00000166126"	"AMN"
"2898"	"ENSG00000166148"	"AVPR1A"
"2899"	"ENSG00000166153"	"DEPDC4"
"2900"	"ENSG00000166164"	"BRD7"
"2901"	"ENSG00000166165"	"CKB"
"2902"	"ENSG00000166167"	"BTRC"
"2903"	"ENSG00000166170"	"BAG5"
"2904"	"ENSG00000166171"	"DPCD"
"2905"	"ENSG00000166181"	"API5"
"2906"	"ENSG00000166183"	"ASPG"
"2907"	"ENSG00000166199"	"ALKBH3"
"2908"	"ENSG00000166200"	"COPS2"
"2909"	"ENSG00000166226"	"CCT2"
"2910"	"ENSG00000166233"	"ARIH1"
"2911"	"ENSG00000166246"	"DNAAF8"
"2912"	"ENSG00000166250"	"CLMP"
"2913"	"ENSG00000166260"	"COX11"
"2914"	"ENSG00000166265"	"CYYR1"
"2915"	"ENSG00000166266"	"CUL5"
"2916"	"ENSG00000166278"	"C2"
"2917"	"ENSG00000166295"	"ANAPC16"
"2918"	"ENSG00000166313"	"APBB1"
"2919"	"ENSG00000166323"	"C11orf65"
"2920"	"ENSG00000166329"	"CCDC182"
"2921"	"ENSG00000166341"	"DCHS1"
"2922"	"ENSG00000166347"	"CYB5A"
"2923"	"ENSG00000166377"	"ATP9B"
"2924"	"ENSG00000166394"	"CYB5R2"
"2925"	"ENSG00000166426"	"CRABP1"
"2926"	"ENSG00000166444"	"DENND2B"
"2927"	"ENSG00000166446"	"CDYL2"
"2928"	"ENSG00000166451"	"CENPN"
"2929"	"ENSG00000166452"	"AKIP1"
"2930"	"ENSG00000166454"	"ATMIN"
"2931"	"ENSG00000166509"	"CLEC3A"
"2932"	"ENSG00000166510"	"CCDC68"
"2933"	"ENSG00000166523"	"CLEC4E"
"2934"	"ENSG00000166527"	"CLEC4D"
"2935"	"ENSG00000166535"	"A2ML1"
"2936"	"ENSG00000166569"	"CPLX4"
"2937"	"ENSG00000166582"	"CENPV"
"2938"	"ENSG00000166589"	"CDH16"
"2939"	"ENSG00000166595"	"CIAO2B"
"2940"	"ENSG00000166596"	"CFAP52"
"2941"	"ENSG00000166619"	"BLCAP"
"2942"	"ENSG00000166664"	"CHRFAM7A"
"2943"	"ENSG00000166669"	"ATF7IP2"
"2944"	"ENSG00000166681"	"BEX3"
"2945"	"ENSG00000166685"	"COG1"
"2946"	"ENSG00000166710"	"B2M"
"2947"	"ENSG00000166743"	"ACSM1"
"2948"	"ENSG00000166747"	"AP1G1"
"2949"	"ENSG00000166762"	"CATSPER2"
"2950"	"ENSG00000166780"	"BMERB1"
"2951"	"ENSG00000166797"	"CIAO2A"
"2952"	"ENSG00000166825"	"ANPEP"
"2953"	"ENSG00000166839"	"ANKDD1A"
"2954"	"ENSG00000166845"	"C18orf54"
"2955"	"ENSG00000166847"	"DCTN5"
"2956"	"ENSG00000166855"	"CLPX"
"2957"	"ENSG00000166862"	"CACNG2"
"2958"	"ENSG00000166869"	"CHP2"
"2959"	"ENSG00000166896"	"ATP23"
"2960"	"ENSG00000166897"	"ELFN2"
"2961"	"ENSG00000166920"	"C15orf48"
"2962"	"ENSG00000166938"	"DIS3L"
"2963"	"ENSG00000166946"	"CCNDBP1"
"2964"	"ENSG00000166971"	"AKTIP"
"2965"	"ENSG00000166997"	"CNPY4"
"2966"	"ENSG00000167065"	"DUSP18"
"2967"	"ENSG00000167080"	"B4GALNT2"
"2968"	"ENSG00000167107"	"ACSF2"
"2969"	"ENSG00000167113"	"COQ4"
"2970"	"ENSG00000167123"	"CERCAM"
"2971"	"ENSG00000167130"	"DOLPP1"
"2972"	"ENSG00000167131"	"CCDC103"
"2973"	"ENSG00000167186"	"COQ7"
"2974"	"ENSG00000167193"	"CRK"
"2975"	"ENSG00000167194"	"C16orf92"
"2976"	"ENSG00000167258"	"CDK12"
"2977"	"ENSG00000167261"	"DPEP2"
"2978"	"ENSG00000167264"	"DUS2"
"2979"	"ENSG00000167283"	"ATP5MG"
"2980"	"ENSG00000167286"	"CD3D"
"2981"	"ENSG00000167311"	"ART5"
"2982"	"ENSG00000167315"	"ACAA2"
"2983"	"ENSG00000167434"	"CA4"
"2984"	"ENSG00000167513"	"CDT1"
"2985"	"ENSG00000167522"	"ANKRD11"
"2986"	"ENSG00000167535"	"CACNB3"
"2987"	"ENSG00000167536"	"DHRS13"
"2988"	"ENSG00000167549"	"CORO6"
"2989"	"ENSG00000167580"	"AQP2"
"2990"	"ENSG00000167600"	"CYP2S1"
"2991"	"ENSG00000167601"	"AXL"
"2992"	"ENSG00000167612"	"ANKRD33"
"2993"	"ENSG00000167617"	"CDC42EP5"
"2994"	"ENSG00000167644"	"C19orf33"
"2995"	"ENSG00000167646"	"DNAAF3"
"2996"	"ENSG00000167654"	"ATCAY"
"2997"	"ENSG00000167657"	"DAPK3"
"2998"	"ENSG00000167658"	"EEF2"
"2999"	"ENSG00000167670"	"CHAF1A"
"3000"	"ENSG00000167740"	"CYB5D2"
"3001"	"ENSG00000167769"	"ACER1"
"3002"	"ENSG00000167772"	"ANGPTL4"
"3003"	"ENSG00000167775"	"CD320"
"3004"	"ENSG00000167791"	"CABP2"
"3005"	"ENSG00000167797"	"CDK2AP2"
"3006"	"ENSG00000167850"	"CD300C"
"3007"	"ENSG00000167851"	"CD300A"
"3008"	"ENSG00000167863"	"ATP5PD"
"3009"	"ENSG00000167910"	"CYP7A1"
"3010"	"ENSG00000167967"	"E4F1"
"3011"	"ENSG00000167968"	"DNASE1L2"
"3012"	"ENSG00000167969"	"ECI1"
"3013"	"ENSG00000167971"	"CASKIN1"
"3014"	"ENSG00000167972"	"ABCA3"
"3015"	"ENSG00000167986"	"DDB1"
"3016"	"ENSG00000167995"	"BEST1"
"3017"	"ENSG00000168000"	"BSCL2"
"3018"	"ENSG00000168010"	"ATG16L2"
"3019"	"ENSG00000168014"	"C2CD3"
"3020"	"ENSG00000168036"	"CTNNB1"
"3021"	"ENSG00000168062"	"BATF2"
"3022"	"ENSG00000168071"	"CCDC88B"
"3023"	"ENSG00000168090"	"COPS6"
"3024"	"ENSG00000168209"	"DDIT4"
"3025"	"ENSG00000168259"	"DNAJC7"
"3026"	"ENSG00000168275"	"COA6"
"3027"	"ENSG00000168283"	"BMI1"
"3028"	"ENSG00000168306"	"ACOX2"
"3029"	"ENSG00000168329"	"CX3CR1"
"3030"	"ENSG00000168350"	"DEGS2"
"3031"	"ENSG00000168374"	"ARF4"
"3032"	"ENSG00000168393"	"DTYMK"
"3033"	"ENSG00000168397"	"ATG4B"
"3034"	"ENSG00000168398"	"BDKRB2"
"3035"	"ENSG00000168434"	"COG7"
"3036"	"ENSG00000168438"	"CDC40"
"3037"	"ENSG00000168487"	"BMP1"
"3038"	"ENSG00000168488"	"ATXN2L"
"3039"	"ENSG00000168497"	"CAVIN2"
"3040"	"ENSG00000168539"	"CHRM1"
"3041"	"ENSG00000168542"	"COL3A1"
"3042"	"ENSG00000168564"	"CDKN2AIP"
"3043"	"ENSG00000168582"	"CRYGA"
"3044"	"ENSG00000168589"	"DYNLRB2"
"3045"	"ENSG00000168594"	"ADAM29"
"3046"	"ENSG00000168615"	"ADAM9"
"3047"	"ENSG00000168619"	"ADAM18"
"3048"	"ENSG00000168646"	"AXIN2"
"3049"	"ENSG00000168710"	"AHCYL1"
"3050"	"ENSG00000168724"	"DNAJC21"
"3051"	"ENSG00000168748"	"CA7"
"3052"	"ENSG00000168763"	"CNNM3"
"3053"	"ENSG00000168772"	"CXXC4"
"3054"	"ENSG00000168792"	"ABHD15"
"3055"	"ENSG00000168802"	"CHTF8"
"3056"	"ENSG00000168803"	"ADAL"
"3057"	"ENSG00000168872"	"DDX19A"
"3058"	"ENSG00000168874"	"ATOH8"
"3059"	"ENSG00000168876"	"ANKRD49"
"3060"	"ENSG00000168903"	"BTNL3"
"3061"	"ENSG00000168925"	"CTRB1"
